from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
1983767,242954,1,1,0,0,1,1,0
3113107,652228,2,3,0,0,2,3,0
3883176,4569578,2,1,0,0,2,1,0
4547906,3181646,2,1,0,0,2,1,0
1836258,4349840,1,1,0,0,1,1,0
1835602,2400661,1,1,0,0,1,1,0
2849143,1941010,1,2,0,0,1,2,0
53410,1417770,1,1,0,0,1,1,0
1804004,1623893,1,1,0,0,1,1,0
4384829,1528278,1,1,0,0,1,1,0
4354825,2308270,3,1,0,0,3,1,0
475407,1666548,1,1,0,0,1,1,0
4860478,2046325,1,1,0,0,1,1,0
3364856,953500,1,1,0,0,1,1,0
1171763,1766718,1,1,0,0,1,1,0
4163806,269540,1,1,0,0,1,1,0
1266138,974397,1,2,0,0,1,2,0
3595130,2743955,1,15,0,0,1,15,0
2765428,4233486,1,1,0,0,1,1,0
2023171,241872,1,1,0,0,1,1,0
3812672,3245155,1,1,0,0,1,1,0
4455082,4773288,1,25,0,0,1,25,0
2738154,1491794,2,1,0,0,2,1,0
744570,3033203,23,4,0,0,23,4,0
3721440,924599,1,17,0,0,1,17,0
2719982,4297402,1,5,0,0,1,5,0
1668998,4152976,1,1,0,0,1,1,0
3972628,1140267,1,3,0,0,1,3,0
1290607,1795868,1,14,0,0,1,14,0
1404662,2945296,1,3,0,0,1,3,0
2170046,1638088,21,1,0,0,21,1,0
1917847,965972,8,2,0,0,8,2,0
1452410,71893,70,1,0,0,70,1,0
2827701,2110464,1,1,0,0,1,1,0
4072334,4434496,1,1,0,0,1,1,0
3953140,121977,1,1,0,0,1,1,0
3612399,570676,1,1,0,0,1,1,0
1953852,4370410,2,1,0,0,2,1,0
3864460,1280686,2,1,0,0,2,1,0
3593256,3049824,1,1,0,0,1,1,0
3989536,1497227,11,13,0,0,11,13,0
3181609,70567,1,2,0,0,1,2,0
4620388,1421904,1,1,0,0,1,1,0
1660634,501735,1,1,0,0,1,1,0
2297194,1799124,1,2,0,0,1,2,0
2285968,3506671,1,1,0,0,1,1,0
3941970,1875108,4,97,0,0,4,97,0
55439,4296020,2,2,0,0,2,2,0
168676,4738460,1,1,0,0,1,1,0
4772460,1982383,1,1,0,0,1,1,0
979975,4241158,1,1,0,0,1,1,0
243964,2712691,1,1,0,0,1,1,0
3153663,2746429,37,2,0,0,37,2,0
37048,2238195,25,12,0,0,25,12,0
3630870,3183952,2,3,0,0,2,3,0
3522489,3435205,1,7,0,0,1,7,0
1620595,3570181,1,1,0,0,1,1,0
177353,3155295,2,1,0,0,2,1,0
2047822,2923020,1,2,0,0,1,2,0
2159652,3944817,1,1,0,0,1,1,0
2882514,3078338,1,4,0,0,1,4,0
3455922,2154782,2,33,0,0,2,33,0
150533,2318106,1,6,0,0,1,6,0
2950419,3048264,1,100,0,0,1,100,0
1410062,4383875,2,1,0,0,2,1,0
3183027,1535395,4,2,0,0,4,2,0
2611694,1279183,1,1,0,0,1,1,0
4616001,1319781,3,1,0,0,3,1,0
1636944,4301898,1,1,0,0,1,1,0
2333857,3078219,3,1,0,0,3,1,0
43009,4549667,1,45,0,0,1,45,0
2204416,2958972,1,1,0,0,1,1,0
1022511,3182438,1,13,0,0,1,13,0
4557822,3474556,1,1,0,0,1,1,0
1449538,1777282,2,1,0,0,2,1,0
2033121,328108,1,1,0,0,1,1,0
4094886,2890636,6,2,0,0,6,2,0
62240,1568463,1,36,0,0,1,36,0
240277,4426921,1,1,0,0,1,1,0
991216,4703161,1,2,0,0,1,2,0
1523638,3346836,1,1,0,0,1,1,0
2576787,1057015,6,1,0,0,6,1,0
3224846,2840330,1,4,0,0,1,4,0
1910562,895629,1,1,0,0,1,1,0
1706877,961777,2,1,0,0,2,1,0
162943,4221271,12,1,0,0,12,1,0
1282921,4138707,16,1,0,0,16,1,0
4101492,1005988,4,5,0,0,4,5,0
946613,2585166,1,1,0,0,1,1,0
3580574,4422699,4,1,0,0,4,1,0
4337706,3477643,1,2,0,0,1,2,0
4723044,3299981,167,4,0,0,167,4,0
4356637,189984,1,1,0,0,1,1,0
2925869,4238820,1,1,0,0,1,1,0
2222416,4696149,1,1,0,0,1,1,0
4471659,4551382,2,1,0,0,2,1,0
337501,380217,9,1,0,0,9,1,0
3114661,1485812,3,2,0,0,3,2,0
434149,4816290,1,1,0,0,1,1,0
2322642,1469653,1,1,0,0,1,1,0
2040751,562646,1,1,0,0,1,1,0
2744317,1331208,1,1,0,0,1,1,0
4088476,1922644,7,1,0,0,7,1,0
2930309,2800365,1,1,0,0,1,1,0
3426360,3036585,1,1,0,0,1,1,0
1396776,3396974,9,2,0,0,9,2,0
3232544,1149518,2,34,0,0,2,34,0
4025142,1910594,1,2,0,0,1,2,0
1824797,1295061,1,1,0,0,1,1,0
2183319,1165184,1,1,0,0,1,1,0
2370997,3325933,3,31,0,0,3,31,0
220631,1056722,6,1,0,0,6,1,0
392517,537382,2,1,0,0,2,1,0
2847247,703678,1,1,0,0,1,1,0
3637772,668640,1,2,0,0,1,2,0
4693925,2868427,1,2,0,0,1,2,0
2233655,1702827,10,1,0,0,10,1,0
1726489,1603581,1,1,0,0,1,1,0
1389332,3295346,1,1,0,0,1,1,0
2638057,2793387,1,31,0,0,1,31,0
3009867,3130315,3,13,0,0,3,13,0
2656231,2734302,2,1,0,0,2,1,0
696582,719403,2,1,0,0,2,1,0
1579837,1635174,1,1,0,0,1,1,0
3388571,3095605,1,2,0,0,1,2,0
683564,494853,1,1,0,0,1,1,0
719577,4113948,4,1,0,0,4,1,0
632151,1714917,2,2,0,0,2,2,0
3947685,2590180,15,20,0,0,15,20,0
1918049,681156,6,8,0,0,6,8,0
3304712,211880,3,1,0,0,3,1,0
1606819,3303810,1,3,0,0,1,3,0
506492,553360,2,1,0,0,2,1,0
3076948,2250889,1,12,0,0,1,12,0
4720456,3938460,7,2,0,0,7,2,0
931405,1829323,1,1,0,0,1,1,0
2466613,3605054,3,2,0,0,3,2,0
61735,2407471,1,17,0,0,1,17,0
1926106,1318798,3,1,0,0,3,1,0
4562028,391988,7,1,0,0,7,1,0
102771,146237,2,2,0,0,2,2,0
1527136,691897,1,1,0,0,1,1,0
4091598,487671,1,2,0,0,1,2,0
4404713,2984062,1,1,0,0,1,1,0
1145258,4168389,1,2,0,0,1,2,0
3388759,2516259,1,1,0,0,1,1,0
508310,1455296,3,1,0,0,3,1,0
4726219,3421750,1,1,0,0,1,1,0
3665507,3212294,1,3,0,0,1,3,0
3718088,1613538,1,3,0,0,1,3,0
4545323,448535,3,5,0,0,3,5,0
4838596,678736,51,20,0,0,51,20,0
2476841,866025,3,3,0,0,3,3,0
3151278,3728118,1,1,0,0,1,1,0
275993,2694990,1,26,0,0,1,26,0
3006574,4260565,2,1,0,0,2,1,0
4461475,964283,12,1,0,0,12,1,0
1206898,4599581,1,1,0,0,1,1,0
2236413,2517819,2,2,0,0,2,2,0
2396282,3940606,1,1,0,0,1,1,0
660635,3619943,1,2,0,0,1,2,0
1735254,4393736,1,8,0,0,1,8,0
770625,1840875,1,12,0,0,1,12,0
62226,4669338,2,1,0,0,2,1,0
834644,2667957,2,1,0,0,2,1,0
3427918,2657899,5,1,0,0,5,1,0
187723,4857304,1,1,0,0,1,1,0
1790038,3747843,1,13,0,0,1,13,0
3099067,2281348,1,1,0,0,1,1,0
2597497,3300024,1,3,0,0,1,3,0
921245,2623229,1,2,0,0,1,2,0
4839438,4730921,1,1,0,0,1,1,0
3422373,2633444,1,1,0,0,1,1,0
769097,2636613,38,2,0,0,38,2,0
1426117,362169,1,1,0,0,1,1,0
4347790,1630059,3,1,0,0,3,1,0
3441756,1168673,2,3,0,0,2,3,0
436056,1509408,1,2,0,0,1,2,0
55219,1064424,1,1,0,0,1,1,0
4080051,327084,1,1,0,0,1,1,0
1923102,4176594,1,11,0,0,1,11,0
3851617,2733549,1,2,0,0,1,2,0
779374,2451499,1,4,0,0,1,4,0
4364226,1849463,1,1,0,0,1,1,0
1824038,1703089,1,1,0,0,1,1,0
3976686,662190,1,1,0,0,1,1,0
3867648,3168456,26,1,0,0,26,1,0
4459952,2070456,7,6,0,0,7,6,0
475203,4197972,1,1,0,0,1,1,0
1982123,3309067,1,1,0,0,1,1,0
910352,4486373,1,2,0,0,1,2,0
3337683,3020853,2,1,0,0,2,1,0
4199819,2502104,1,1,0,0,1,1,0
4651145,939451,4,2,0,0,4,2,0
4283341,2691138,6,3,0,0,6,3,0
3276991,1293626,1,1,0,0,1,1,0
1089967,466592,2,1,0,0,2,1,0
350305,3271582,1,1,0,0,1,1,0
482275,2604281,2,1,0,0,2,1,0
872359,1647310,1,2,0,0,1,2,0
4108363,4676845,1,49,0,0,1,49,0
4272837,299883,1,1,0,0,1,1,0
2860517,3233389,1,1,0,0,1,1,0
3513115,2555226,1,2,0,0,1,2,0
1248466,3647778,1,1,0,0,1,1,0
2428896,3787212,1,30,0,0,1,30,0
528411,494324,2,1,0,0,2,1,0
3085157,4246609,3,1,0,0,3,1,0
3418677,1093217,1,1,0,0,1,1,0
3401082,1014437,1,1,0,0,1,1,0
4654002,4440244,1,3,0,0,1,3,0
160409,2488251,7,1,0,0,7,1,0
4318317,1703597,41,1,0,0,41,1,0
451532,4211366,9,1,0,0,9,1,0
3386337,2169967,1,1,0,0,1,1,0
22068,3777511,1,1,0,0,1,1,0
4805633,965629,21,2,0,0,21,2,0
607981,1058248,1,1,0,0,1,1,0
4612894,1187062,2,1,0,0,2,1,0
4145362,1617161,3,8,0,0,3,8,0
1132690,2607155,4,3,0,0,4,3,0
3957537,1878871,1,23,0,0,1,23,0
291044,3560168,1,1,0,0,1,1,0
4787108,775663,1,6,0,0,1,6,0
237634,2331056,1,48,0,0,1,48,0
4480391,4377522,2,1,0,0,2,1,0
856690,768322,9,2,0,0,9,2,0
911181,4290650,1,1,0,0,1,1,0
3030084,2167001,18,1,0,0,18,1,0
1935549,677607,1,2,0,0,1,2,0
1683161,2063935,1,3,0,0,1,3,0
1640575,3291328,11,8,0,0,11,8,0
2931788,2511451,6,1,0,0,6,1,0
4757755,3686713,1,4,0,0,1,4,0
2943805,1561053,2,1,0,0,2,1,0
89701,4796186,1,1,0,0,1,1,0
461406,3277883,1,1,0,0,1,1,0
149237,844152,1,1,0,0,1,1,0
1738338,3266521,1,1,0,0,1,1,0
3997243,3135319,3,4,0,0,3,4,0
3331174,1150902,13,1,0,0,13,1,0
4520880,4657400,2,1,0,0,2,1,0
2842928,802498,2,1,0,0,2,1,0
3587115,603588,1,1,0,0,1,1,0
4246393,3889897,11,1,0,0,11,1,0
296737,4641449,2,1,0,0,2,1,0
2113667,70202,1,1,0,0,1,1,0
1714745,899676,2,1,0,0,2,1,0
2509407,4433598,5,1,0,0,5,1,0
351149,160908,1,1,0,0,1,1,0
3239486,1761712,1,4,0,0,1,4,0
4343324,2402331,1,1,0,0,1,1,0
817815,380717,1,2,0,0,1,2,0
355104,2206978,6,1,0,0,6,1,0
2027577,4561538,1,1,0,0,1,1,0
1432265,1019410,1,2,0,0,1,2,0
1955759,966382,2,1,0,0,2,1,0
3585449,3128568,4,1,0,0,4,1,0
942137,2968055,1,1,0,0,1,1,0
4236407,2223034,1,1,0,0,1,1,0
3963746,2811381,1,1,0,0,1,1,0
2095496,3707692,1,13,0,0,1,13,0
2948459,2705527,2,11,0,0,2,11,0
4058640,3255017,2,1,0,0,2,1,0
265122,141036,1,5,0,0,1,5,0
1272181,1232661,1,1,0,0,1,1,0
4719450,3310512,1,15,0,0,1,15,0
1986417,3093205,2,1,0,0,2,1,0
2624625,604368,1,1,0,0,1,1,0
639733,1650905,1,1,0,0,1,1,0
4575456,390072,1,2,0,0,1,2,0
1934487,1232955,1,4,0,0,1,4,0
3012136,1312359,7,4,0,0,7,4,0
1658110,4301161,1,1,0,0,1,1,0
1257149,399903,1,1,0,0,1,1,0
3245130,4362619,1,1,0,0,1,1,0
3690167,1691589,2,2,0,0,2,2,0
4700612,2326682,1,162,0,0,1,162,0
3828416,4859389,16,1,0,0,16,1,0
4783441,3982082,8,9,0,0,8,9,0
4302741,3650104,1,1,0,0,1,1,0
931894,474310,2,7,0,0,2,7,0
2691557,1348192,1,1,0,0,1,1,0
1228039,3826491,12,1,0,0,12,1,0
887289,263497,2,3,0,0,2,3,0
266592,2902647,2,1,0,0,2,1,0
4027068,1916796,1,1,0,0,1,1,0
4537360,2058580,2,2,0,0,2,2,0
4091872,4159187,4,2,0,0,4,2,0
1229177,885383,1,8,0,0,1,8,0
84578,161115,1,1,0,0,1,1,0
635872,658888,1,1,0,0,1,1,0
4197105,921297,1,9,0,0,1,9,0
4009500,965111,12,1,0,0,12,1,0
4205773,23954,1,13,0,0,1,13,0
2527716,3722870,6,1,0,0,6,1,0
1115480,1612741,1,2,0,0,1,2,0
1616528,1113372,2,2,0,0,2,2,0
1107235,4074713,1,1,0,0,1,1,0
3816151,4192405,1,5,0,0,1,5,0
2328338,987510,7,2,0,0,7,2,0
2731982,3905127,7,2,0,0,7,2,0
837589,3130562,1,1,0,0,1,1,0
945224,1547667,1,1,0,0,1,1,0
400243,4446830,1,6,0,0,1,6,0
4407831,3483961,5,2,0,0,5,2,0
2967615,2356354,1,1,0,0,1,1,0
1788903,3858632,2,1,0,0,2,1,0
2368304,3621299,1,1,0,0,1,1,0
1520483,4238684,1,1,0,0,1,1,0
3188128,174699,1,1,0,0,1,1,0
4670497,3765933,174,1,0,0,174,1,0
2356839,4295366,7,9,0,0,7,9,0
280991,480736,2,1,0,0,2,1,0
4133723,3834141,1,1,0,0,1,1,0
1989399,3799312,1,1,0,0,1,1,0
2193365,3728050,1,3,0,0,1,3,0
3811673,2428673,1,34,0,0,1,34,0
3488145,2517895,6,4,0,0,6,4,0
1982963,3006743,37,1,0,0,37,1,0
4435522,1983607,5,4,0,0,5,4,0
1397014,3030631,1,1,0,0,1,1,0
4450005,2707498,3,1,0,0,3,1,0
589188,3073054,5,1,0,0,5,1,0
718595,2944502,5,4,0,0,5,4,0
4573744,1825503,1,1,0,0,1,1,0
3034596,1160841,2,3,0,0,2,3,0
548225,4157070,2,2,0,0,2,2,0
3711110,3037791,1,1,0,0,1,1,0
4786190,3627858,5,1,0,0,5,1,0
1736044,229228,1,1,0,0,1,1,0
1996462,3323817,1,4,0,0,1,4,0
4076243,3371136,1,1,0,0,1,1,0
814200,2439549,6,1,0,0,6,1,0
1549548,93498,2,2,0,0,2,2,0
3511674,952129,1,1,0,0,1,1,0
3954089,3936323,1,1,0,0,1,1,0
1169245,3813797,1,13,0,0,1,13,0
713681,1585506,3,11,0,0,3,11,0
4476377,3941302,5,1,0,0,5,1,0
2093104,1631734,2,2,0,0,2,2,0
3827972,3452499,3,1,0,0,3,1,0
4602271,1458765,1,1,0,0,1,1,0
3710818,934977,2,3,0,0,2,3,0
1536761,4267665,6,1,0,0,6,1,0
2987593,581457,1,1,0,0,1,1,0
2743979,2144737,1,1,0,0,1,1,0
3154869,2158285,2,1,0,0,2,1,0
581924,77876,1,1,0,0,1,1,0
3638077,1428051,1,1,0,0,1,1,0
4367722,4293539,1,1,0,0,1,1,0
3579439,1179350,1,1,0,0,1,1,0
875727,1943478,1,51,0,0,1,51,0
550834,1947562,7,2,0,0,7,2,0
264030,949856,1,1,0,0,1,1,0
3267114,3957921,2,1,0,0,2,1,0
3016143,4768513,2,1,0,0,2,1,0
1968259,4641803,2,2,0,0,2,2,0
1224626,985280,33,3,0,0,33,3,0
2187967,1091048,1,1,0,0,1,1,0
374266,48727,2,5,0,0,2,5,0
2136293,845924,9,3,0,0,9,3,0
2547493,3171686,89,9,0,0,89,9,0
2537507,1661823,1,1,0,0,1,1,0
2767306,3992898,4,1,0,0,4,1,0
996471,857781,1,8,0,0,1,8,0
1292052,2556599,1,1,0,0,1,1,0
463105,3952306,2,1,0,0,2,1,0
2895574,1485788,35,1,0,0,35,1,0
4671769,4622739,6,1,0,0,6,1,0
2463118,4769038,63,1,0,0,63,1,0
3940086,1892876,1,1,0,0,1,1,0
4260424,4261353,1,2,0,0,1,2,0
694743,946923,3,1,0,0,3,1,0
1504411,2097735,1,63,0,0,1,63,0
2453852,2121164,6,1,0,0,6,1,0
4073079,4482190,2,1,0,0,2,1,0
2425285,3292929,1,16,0,0,1,16,0
1638836,283336,1,1,0,0,1,1,0
3486629,1290689,1,1,0,0,1,1,0
1262449,2251564,1,1,0,0,1,1,0
466946,1226893,1,44,0,0,1,44,0
2652719,602442,2,2,0,0,2,2,0
4405472,3977261,3,3,0,0,3,3,0
3666696,3540838,1,2,0,0,1,2,0
3041072,265691,1,3,0,0,1,3,0
2225593,4842795,1,1,0,0,1,1,0
2183298,4811482,1,3,0,0,1,3,0
2694251,2036143,1,1,0,0,1,1,0
2948587,3574322,1,2,0,0,1,2,0
2991409,378643,2,1,0,0,2,1,0
1594822,4018533,4,1,0,0,4,1,0
219586,4252789,2,2,0,0,2,2,0
3057093,4854775,1,5,0,0,1,5,0
2448561,2808920,2,3,0,0,2,3,0
4008533,67118,14,2,0,0,14,2,0
3218876,305210,24,1,0,0,24,1,0
2069736,3133221,1,1,0,0,1,1,0
2700729,2421702,1,82,0,0,1,82,0
2395004,111051,4,1,0,0,4,1,0
3115452,829001,2,2,0,0,2,2,0
1695285,3130873,11,1,0,0,11,1,0
893640,1517619,1,20,0,0,1,20,0
2493313,3142116,3,1,0,0,3,1,0
3284820,2412421,1,1,0,0,1,1,0
4203022,702617,1,2,0,0,1,2,0
544830,54688,35,5,0,0,35,5,0
4211348,352803,1,1,0,0,1,1,0
2580636,4603142,1,1,0,0,1,1,0
4687425,3294273,1,1,0,0,1,1,0
2793206,102680,1,1,0,0,1,1,0
4492768,1145732,1,1,0,0,1,1,0
792225,2100553,2,1,0,0,2,1,0
2003787,2761278,1,2,0,0,1,2,0
3846690,1629559,1,1,0,0,1,1,0
982754,566633,1,2,0,0,1,2,0
913239,1558415,2,1,0,0,2,1,0
2903767,3619806,1,1,0,0,1,1,0
1056394,899693,3,1,0,0,3,1,0
1130191,3669278,1,1,0,0,1,1,0
4690910,577723,4,1,0,0,4,1,0
2587857,1739191,1,5,0,0,1,5,0
4731954,551592,1,35,0,0,1,35,0
2023186,4300178,1,3,0,0,1,3,0
581013,4639716,1,1,0,0,1,1,0
3490760,3619591,2,3,0,0,2,3,0
2375848,546123,1,25,0,0,1,25,0
505271,1185988,1,2,0,0,1,2,0
1884203,103658,1,1,0,0,1,1,0
4546666,3837782,2,2,0,0,2,2,0
943687,4250886,2,3,0,0,2,3,0
1957444,3963831,1,1,0,0,1,1,0
582685,2138627,1,1,0,0,1,1,0
1035513,2915546,1,1,0,0,1,1,0
4141647,1295877,1,6,0,0,1,6,0
4296128,1814283,1,61,0,0,1,61,0
3571614,714516,21,1,0,0,21,1,0
262472,2415589,1,1,0,0,1,1,0
891056,3444797,2,1,0,0,2,1,0
2824513,1785822,1,1,0,0,1,1,0
22141,2821919,2,4,0,0,2,4,0
839589,286604,1,1,0,0,1,1,0
1796616,4735394,3,5,0,0,3,5,0
2299649,1686484,1,2,0,0,1,2,0
2479725,3488297,1,6,0,0,1,6,0
3922089,1221192,3,1,0,0,3,1,0
4690066,3240713,2,1,0,0,2,1,0
3909687,4344082,1,2,0,0,1,2,0
1821285,210637,1,1,0,0,1,1,0
1375211,1127548,1,1,0,0,1,1,0
2301207,2014098,1,10,0,0,1,10,0
366472,2065524,1,1,0,0,1,1,0
2189501,3379824,2,1,0,0,2,1,0
3347246,3890738,2,2,0,0,2,2,0
2753929,729080,88,1,0,0,88,1,0
2108700,1155166,1,1,0,0,1,1,0
3937712,2934974,1,1,0,0,1,1,0
2582717,1126608,3,3,0,0,3,3,0
1537031,1061161,2,1,0,0,2,1,0
4697431,3522407,1,15,0,0,1,15,0
839814,1969977,6,1,0,0,6,1,0
1686240,4014686,1,2,0,0,1,2,0
1086645,2892946,3,5,0,0,3,5,0
4405621,1255286,2,12,0,0,2,12,0
9057,741708,1,1,0,0,1,1,0
4683262,3741685,2,4,0,0,2,4,0
879955,1067027,1,2,0,0,1,2,0
4333062,3101162,2,1,0,0,2,1,0
2238445,3980201,27,2,0,0,27,2,0
4604711,4331021,1,18,0,0,1,18,0
4002655,3681012,1,1,0,0,1,1,0
2913585,4201117,1,1,0,0,1,1,0
1363625,1866318,1,10,0,0,1,10,0
4757682,4015741,1,5,0,0,1,5,0
3297170,2683469,3,2,0,0,3,2,0
3966131,4541497,1,2,0,0,1,2,0
4272114,1743311,1,1,0,0,1,1,0
478574,298823,1,2,0,0,1,2,0
1210949,1642610,1,2,0,0,1,2,0
3137059,3215157,1,3,0,0,1,3,0
627114,4538459,1,2,0,0,1,2,0
1791482,2423165,1,5,0,0,1,5,0
1763170,2768110,1,1,0,0,1,1,0
3145652,1604636,1,2,0,0,1,2,0
2950315,252907,1,1,0,0,1,1,0
2874449,4312549,1,11,0,0,1,11,0
1294969,1953354,5,6,0,0,5,6,0
2609614,3025517,1,3,0,0,1,3,0
2957753,4047490,1,1,0,0,1,1,0
506314,2907460,2,6,0,0,2,6,0
2500019,190459,1,2,0,0,1,2,0
120498,2546257,1,2,0,0,1,2,0
3340909,4580437,1,5,0,0,1,5,0
2790117,4151379,2,3,0,0,2,3,0
886468,3232689,1,1,0,0,1,1,0
1663504,262222,1,2,0,0,1,2,0
575603,705154,2,2,0,0,2,2,0
226508,286900,7,3,0,0,7,3,0
4852655,2642870,2,2,0,0,2,2,0
2251385,4470362,1,4,0,0,1,4,0
1243661,2133478,2,1,0,0,2,1,0
3945707,2069186,7,1,0,0,7,1,0
4611393,3572246,8,1,0,0,8,1,0
899106,4736992,1,2,0,0,1,2,0
1410649,736972,1,1,0,0,1,1,0
2597998,352703,4,3,0,0,4,3,0
947796,2096454,1,1,0,0,1,1,0
3880662,1644522,3,3,0,0,3,3,0
3909823,4514451,4,1,0,0,4,1,0
3243487,1543345,1,1,0,0,1,1,0
4055719,2358127,2,1,0,0,2,1,0
62056,192545,4,2,0,0,4,2,0
2361945,4003288,4,1,0,0,4,1,0
2492295,1977785,1,1,0,0,1,1,0
337040,1948215,2,2,0,0,2,2,0
2354604,855683,1,1,0,0,1,1,0
2274062,3724600,2,1,0,0,2,1,0
2338458,1647176,1,1,0,0,1,1,0
1815032,3300148,7,1,0,0,7,1,0
2508376,28898,1,2,0,0,1,2,0
1369376,960691,1,2,0,0,1,2,0
385972,4635599,4,4,0,0,4,4,0
1947717,1085812,1,1,0,0,1,1,0
4712567,2042426,1,1,0,0,1,1,0
122769,969463,2,1,0,0,2,1,0
2069032,303060,1,1,0,0,1,1,0
4748805,4147559,1,33,0,0,1,33,0
216709,1292336,1,1,0,0,1,1,0
977448,1882269,3,3,0,0,3,3,0
2227906,681326,2,1,0,0,2,1,0
2462656,2535946,1,1,0,0,1,1,0
4484831,3320412,2,1,0,0,2,1,0
1719468,748380,3,1,0,0,3,1,0
42041,3240036,7,1,0,0,7,1,0
3552287,4401872,1,1,0,0,1,1,0
2852802,88685,1,1,0,0,1,1,0
4790447,3531478,1,2,0,0,1,2,0
2752319,4791455,4,1,0,0,4,1,0
1008012,4166798,1,1,0,0,1,1,0
124558,2836781,1,1,0,0,1,1,0
500185,4493744,2,1,0,0,2,1,0
318784,295476,1,1,0,0,1,1,0
1683275,3488093,2,1,0,0,2,1,0
3808838,2873421,1,1,0,0,1,1,0
1684715,2126992,1,82,0,0,1,82,0
3775087,3208300,1,1,0,0,1,1,0
2659701,928412,1,14,0,0,1,14,0
226340,1721848,1,1,0,0,1,1,0
105824,2055160,1,1,0,0,1,1,0
3726338,1749713,32,128,0,0,32,128,0
3124968,3927013,1,1,0,0,1,1,0
4335371,4028244,1,2,0,0,1,2,0
2794131,3021228,1,18,0,61,1,79,0
1444476,3235525,6,2,0,0,6,2,0
729699,3201410,6,4,0,0,6,4,0
2091721,3514971,1,1,0,0,1,1,0
2275388,3455994,1,1,0,0,1,1,0
3216053,4504782,1,4,0,0,1,4,0
2326581,788748,1,1,0,0,1,1,0
580559,198130,2,58,0,0,2,58,0
458006,3623484,5,1,0,0,5,1,0
1002470,4050569,2,1,0,0,2,1,0
3910577,735700,2,1,0,0,2,1,0
209012,349421,2,1,0,0,2,1,0
140247,4192463,1,2,0,0,1,2,0
4039562,4547983,2,1,0,0,2,1,0
4121103,4165539,1,3,0,0,1,3,0
803515,4459609,1,36,0,0,1,36,0
4293105,4322127,3,1,0,0,3,1,0
4298529,2731431,3,1,0,0,3,1,0
302968,872373,1,1,0,0,1,1,0
4122420,1379879,1,2,0,0,1,2,0
337390,2739123,3,3,0,0,3,3,0
123854,2325077,2,4,0,0,2,4,0
2128246,1784530,1,1,0,0,1,1,0
3644251,3359906,1,3,0,0,1,3,0
1577518,3785540,1,1,0,0,1,1,0
4394813,4509783,13,3,0,0,13,3,0
2988999,583196,7,1,0,0,7,1,0
4286554,2514241,9,1,0,0,9,1,0
986191,42495,1,13,0,0,1,13,0
2276024,4074008,3,1,0,0,3,1,0
2194639,3089110,1,1,0,0,1,1,0
3136990,532028,1,2,0,0,1,2,0
3730271,3234588,1,5,0,0,1,5,0
4488549,3159081,12,1,0,0,12,1,0
3304624,3809423,2,2,0,0,2,2,0
1353783,3999062,3,1,0,0,3,1,0
196710,2313687,8,1,0,0,8,1,0
1427361,1820759,1,4,0,0,1,4,0
1840833,2278757,1,1,0,0,1,1,0
3233181,482344,1,3,0,0,1,3,0
1488072,4025380,1,1,0,0,1,1,0
3431924,4033586,26,1,0,0,26,1,0
4700392,4532305,2,15,0,0,2,15,0
4306903,1519056,1,1,0,0,1,1,0
2195630,1265008,2,1,0,0,2,1,0
861469,1457882,1,2,0,0,1,2,0
2628299,163843,3,1,0,0,3,1,0
4782451,4032794,1,3,0,0,1,3,0
1022681,3684151,1,1,0,0,1,1,0
4800627,2159383,1,3,0,0,1,3,0
4323626,2154364,62,1,0,0,62,1,0
2969476,3914199,3,1,0,0,3,1,0
4676233,344276,1,1,0,0,1,1,0
1109725,1960551,1,1,0,0,1,1,0
4441930,985646,1,1,0,0,1,1,0
443540,360045,1,25,0,0,1,25,0
2327426,3229244,2,16,0,0,2,16,0
3027324,198282,1,2,0,0,1,2,0
4358394,863570,1,1,0,0,1,1,0
4257641,539846,2,1,0,0,2,1,0
2265022,3451526,1,1,0,0,1,1,0
2937835,944677,1,1,0,0,1,1,0
3945627,3619552,2,1,0,0,2,1,0
3126176,4435114,2,1,0,0,2,1,0
556347,1094844,2,1,0,0,2,1,0
3364008,1060806,1,33,0,0,1,33,0
2264042,3709213,2,2,0,0,2,2,0
4413730,1653995,10,18,0,0,10,18,0
907875,1569039,2,2,0,0,2,2,0
1685177,522226,12,1,0,0,12,1,0
475411,1197429,1,1,0,0,1,1,0
1026310,4537771,1,2,0,0,1,2,0
323293,3896992,1,4,0,0,1,4,0
247305,4196174,1,1,0,0,1,1,0
1259273,3158803,1,1,0,0,1,1,0
3547495,4137674,2,1,0,0,2,1,0
87272,2965602,1,90,0,0,1,90,0
3792912,2952869,1,1,0,0,1,1,0
374420,2591008,2,1,0,0,2,1,0
1878435,4111453,1,1,0,0,1,1,0
980417,4765255,1,1,0,0,1,1,0
2088645,2142697,1,1,0,0,1,1,0
4097332,3304464,1,2,0,0,1,2,0
2170436,1272794,1,1,0,0,1,1,0
4333663,4854675,2,1,0,0,2,1,0
4510162,4298179,1,2,0,0,1,2,0
2784763,3148406,1,1,0,0,1,1,0
2241062,1460179,3,1,0,0,3,1,0
1946081,942863,1,1,0,0,1,1,0
1418607,2981497,1,23,0,459,1,482,0
3301329,784557,1,1,0,0,1,1,0
113195,85888,1,1,0,0,1,1,0
2045199,1239299,1,1,0,0,1,1,0
956091,330240,3,1,0,0,3,1,0
314761,4517817,2,5,0,0,2,5,0
