from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
2962038,1509224,495,6,14236,0,14731,6,1
4111807,2096270,57,970,216,26018,273,26988,1
4780428,956312,94,65,2777,0,2871,65,1
765601,3764766,1485,47,101510,0,102995,47,1
2109216,4053059,386,74,4712,831,5098,905,1
3764177,1575960,1036,225,64563,0,65599,225,1
3235479,3525700,999,156,66486,0,67485,156,1
1984622,66317,145,2,20659,0,20804,2,1
2827436,2301401,882,1,271525,0,272407,1,1
1503116,4835069,415,5,37079,0,37494,5,1
408965,3277287,903,60,38623,0,39526,60,1
354904,3984302,3193,85,105780,0,108973,85,1
3140664,3074289,268,22,16099,0,16367,22,1
4440160,4450944,736,12,20522,0,21258,12,1
3280389,3417733,1101,1,411419,0,412520,1,1
1039932,1628133,147,21,813,70,960,91,1
1887669,3960069,733,57,23145,0,23878,57,1
3449530,1739059,717,42,73648,0,74365,42,1
2631627,4208653,183,1820,3743,21104,3926,22924,1
3765475,4559108,873,31,107914,0,108787,31,1
2307868,4845257,1131,160,38777,0,39908,160,1
3632293,4185458,570,126,21294,0,21864,126,1
3361377,4862590,4841,1,761793,0,766634,1,1
2314038,4215374,456,51,16347,0,16803,51,1
3423256,2522322,289,60,2138,0,2427,60,1
1497278,2952205,1869,8,35111,0,36980,8,1
917130,4623385,325,1,7017,0,7342,1,1
4488849,1509778,136,64,4704,0,4840,64,1
4552666,3597973,341,225,9279,0,9620,225,1
207864,1898217,252,17,3646,0,3898,17,1
2950311,702070,807,24,85116,0,85923,24,1
4751453,2657474,520,10,27570,0,28090,10,1
2751572,2630819,481,263,44036,0,44517,263,1
354904,3008963,3193,2,105780,0,108973,2,1
4101514,618436,511,118,1676,0,2187,118,1
4460693,4145196,403,3,2596,0,2999,3,1
978341,802741,604,428,10065,0,10669,428,1
3509903,4302334,1530,1,509445,0,510975,1,1
792037,715979,57,1,16445,0,16502,1,1
3280389,1518291,1101,2,411419,0,412520,2,1
1580988,2558938,2821,2,400133,0,402954,2,1
4140712,3600593,106,2,235,0,341,2,1
401282,189895,21,2,911,0,932,2,1
429643,3092352,767,195,19668,0,20435,195,1
1628647,481221,200,4,181,0,381,4,1
2369849,336665,298,40,371,0,669,40,1
3019092,2880763,108,9,8595,0,8703,9,1
2304515,871042,27,29,925,0,952,29,1
4755188,4676809,75,64,1893,0,1968,64,1
1486758,2318311,337,31,11346,0,11683,31,1
4737522,205217,111,3,939,0,1050,3,1
1534362,3098046,1531,60,105859,0,107390,60,1
3540753,1253300,140,4,1499,0,1639,4,1
1913445,2288459,564,10,47943,0,48507,10,1
17308,3103972,11,3,170,0,181,3,1
1839283,1721676,765,1,36658,0,37423,1,1
2031305,982340,396,41,23435,0,23831,41,1
1062967,335885,260,1,15276,0,15536,1,1
4784674,4346490,57,4,432,0,489,4,1
2627841,2465901,418,15,12342,0,12760,15,1
1486758,4081348,337,21,11346,0,11683,21,1
3346033,2780885,320,114,9541,0,9861,114,1
2516076,2142122,1455,24,77782,0,79237,24,1
2470160,521265,103,20,4362,0,4465,20,1
4320056,194090,56,46,1873,0,1929,46,1
3438576,763418,3424,3,137753,0,141177,3,1
1615261,114921,955,129,12715,0,13670,129,1
4624595,3569218,722,36,53368,0,54090,36,1
628258,1806281,155,27,4650,0,4805,27,1
1356415,3216789,40,44,521,0,561,44,1
3708922,3345323,42,11,1414,0,1456,11,1
3914135,1304928,2152,80,60084,0,62236,80,1
819769,356129,43,1,194,0,237,1,1
3873768,1382971,449,24,35424,0,35873,24,1
3960049,3571568,140,10,2418,0,2558,10,1
4708541,2275899,981,293,15678,0,16659,293,1
3638272,2640115,2022,4,370904,0,372926,4,1
93533,4280254,64,52,310,0,374,52,1
837553,3621085,1249,154,61665,0,62914,154,1
772649,4381900,19,117,116,445,135,562,1
4191410,740731,1590,18,96434,0,98024,18,1
1022123,2346260,126,6,8212,0,8338,6,1
4360960,3509931,1642,4,110084,0,111726,4,1
3449530,1087106,717,18,73648,0,74365,18,1
2958239,836684,101,1,3638,0,3739,1,1
4208653,1037268,1820,5,21104,0,22924,5,1
2861639,1057425,481,110,10848,0,11329,110,1
3215649,3547186,106,69,1393,0,1499,69,1
3031712,1545036,6,254,30,47,36,301,1
483251,2736898,154,2,5257,0,5411,2,1
1554762,3683401,24,974,184,0,208,974,1
675623,4356778,50,84,760,0,810,84,1
1819017,2597521,46,9,762,0,808,9,1
4586218,4701094,47,23,444,0,491,23,1
3175944,2576528,324,88,7415,0,7739,88,1
1534362,3180044,1531,26,105859,0,107390,26,1
3280389,3101905,1101,5,411419,0,412520,5,1
3870376,4309578,195,102,511,1066,706,1168,1
3280389,2003733,1101,3,411419,0,412520,3,1
392779,2295441,148,1,2136,0,2284,1,1
939769,3798245,132,178,385,0,517,178,1
3912913,3590546,65,411,514,382,579,793,1
2308819,4019970,141,62,5491,0,5632,62,1
1140134,2851717,311,5,11111,0,11422,5,1
3765475,283898,873,112,107914,0,108787,112,1
860473,561541,751,192,20450,728,21201,920,1
595757,3361480,340,87,26738,0,27078,87,1
3638272,242980,2022,5,370904,0,372926,5,1
3170292,4260711,75,20,651,0,726,20,1
1549445,2832992,138,262,1227,0,1365,262,1
2885394,4414667,174,43,3481,0,3655,43,1
4731722,3971694,151,3,1196,0,1347,3,1
3246724,252083,194,6,669,0,863,6,1
4272102,3187394,1608,27,104171,0,105779,27,1
2101710,2407081,152,19,6934,0,7086,19,1
3906136,238837,387,75,41169,0,41556,75,1
3361377,1018368,4841,1,761793,0,766634,1,1
873006,1114331,375,77,33630,0,34005,77,1
2490914,874176,570,79,22965,0,23535,79,1
3765475,599048,873,2,107914,0,108787,2,1
3257653,2477789,100,1,5222,0,5322,1,1
681618,682279,75,1,8789,0,8864,1,1
1465606,4050852,14,97,296,0,310,97,1
1847461,1097108,1211,10,51149,0,52360,10,1
3509903,4220197,1530,1,509445,0,510975,1,1
1276253,3395024,407,1,46534,0,46941,1,1
317253,2364030,27,4,97,0,124,4,1
883775,1968010,202,786,2409,10371,2611,11157,1
837553,352718,1249,19,61665,0,62914,19,1
4384375,3062850,129,88,4747,0,4876,88,1
3117421,800729,64,21,162,0,226,21,1
4272102,412028,1608,27,104171,0,105779,27,1
3509903,3169450,1530,1,509445,0,510975,1,1
4247115,888434,26,5,102,0,128,5,1
3561502,212688,1144,12,68800,0,69944,12,1
315254,4741445,99,110,3983,0,4082,110,1
2893353,2105844,204,1,1051,0,1255,1,1
3280389,1575084,1101,9,411419,0,412520,9,1
3676295,1078153,374,1,70881,0,71255,1,1
427805,2307508,483,1,156906,0,157389,1,1
3705070,665845,740,3,14938,0,15678,3,1
755739,473979,1117,28,58043,0,59160,28,1
781211,3407528,976,36,51781,0,52757,36,1
4191410,3236285,1590,25,96434,0,98024,25,1
3058068,3449832,124,1,12734,0,12858,1,1
1120955,580501,13,1,989,0,1002,1,1
4624595,2416073,722,33,53368,0,54090,33,1
4417253,2521169,1130,28,68389,0,69519,28,1
4119493,2477373,80,645,4077,0,4157,645,1
3065808,825265,1235,36,82317,0,83552,36,1
530200,3338779,2035,58,62809,0,64844,58,1
1580988,1783565,2821,7,400133,0,402954,7,1
998622,2738905,66,2,792,0,858,2,1
8722,4177549,210,19,1258,0,1468,19,1
805360,4596927,1514,208,119306,0,120820,208,1
2405789,3355992,1010,17,93387,0,94397,17,1
4167572,1349461,81,3,6924,0,7005,3,1
2107861,3535653,535,2,25743,0,26278,2,1
4636168,2248340,215,114,1967,0,2182,114,1
1629019,1098678,351,189,5823,0,6174,189,1
2543703,430884,75,19,1037,0,1112,19,1
4496752,4392224,554,16,16258,0,16812,16,1
4417253,1813107,1130,25,68389,0,69519,25,1
4077365,443303,122,5,301,0,423,5,1
2280871,372659,11,54,156,0,167,54,1
765601,146567,1485,52,101510,0,102995,52,1
2671123,3803478,148,7,2053,0,2201,7,1
3638272,3226082,2022,1,370904,0,372926,1,1
4191410,1297455,1590,73,96434,0,98024,73,1
1545237,1020925,381,204,14327,3339,14708,3543,1
4011264,1343492,1360,18,116777,0,118137,18,1
3764177,1924257,1036,19,64563,0,65599,19,1
1063358,1447138,1350,55,63494,0,64844,55,1
4198409,57315,36,30,302,0,338,30,1
4411870,4187980,948,69,60517,0,61465,69,1
4777127,4848968,53,8,2347,0,2400,8,1
276216,4353205,312,76,12600,0,12912,76,1
4838376,1988359,606,106,26838,0,27444,106,1
4519069,1637344,387,14,20799,0,21186,14,1
946854,2565312,22,3,2951,0,2973,3,1
1455058,3438576,129,3424,3856,137753,3985,141177,1
2120963,4720001,136,1,1318,0,1454,1,1
1653998,1692929,24,41,1986,0,2010,41,1
837553,4697252,1249,114,61665,0,62914,114,1
2981537,3068627,1252,2,118718,0,119970,2,1
3671141,1423048,1444,17,48400,0,49844,17,1
4649206,4384424,566,73,31367,0,31933,73,1
2208689,1087776,298,51,4017,0,4315,51,1
2494800,3084665,752,194,5329,0,6081,194,1
408965,1150043,903,23,38623,0,39526,23,1
4140712,648031,106,7,235,108,341,115,1
2853969,2899345,1051,7,42591,0,43642,7,1
3500268,1568369,45,3,257,0,302,3,1
439557,2085865,2090,21,61744,0,63834,21,1
4043108,3181183,77,22,2001,0,2078,22,1
708440,1621731,302,319,9329,0,9631,319,1
1185597,2163284,64,43,1501,0,1565,43,1
3742930,2372389,410,6,22242,0,22652,6,1
3509214,1194428,263,100,14139,0,14402,100,1
3361377,1919384,4841,6,761793,0,766634,6,1
4662055,2638573,155,332,2918,1538,3073,1870,1
4209323,2790606,1630,23,89460,0,91090,23,1
2482338,3251624,712,810,24222,0,24934,810,1
3361377,722953,4841,226,761793,0,766634,226,1
502082,2416352,589,60,16428,0,17017,60,1
957197,2146121,614,18,37109,0,37723,18,1
424769,4014626,50,5,435,0,485,5,1
4411870,3329925,948,44,60517,0,61465,44,1
3075692,1369137,327,294,1182,0,1509,294,1
2055544,3428313,141,35,2577,0,2718,35,1
4680723,2113324,69,7,961,0,1030,7,1
2905501,711963,95,33,256,0,351,33,1
3765475,405450,873,2,107914,0,108787,2,1
3764177,3180228,1036,42,64563,0,65599,42,1
3911304,3121295,87,1277,982,0,1069,1277,1
1533314,1296546,361,64,6007,0,6368,64,1
4619326,717761,539,154,22721,0,23260,154,1
1898822,1109800,114,158,3885,0,3999,158,1
4193534,1221174,82,1,6961,0,7043,1,1
573101,1871999,781,314,12750,0,13531,314,1
3836080,3891319,1197,4,59457,0,60654,4,1
2375878,1959271,248,2,14925,0,15173,2,1
1148799,2448174,275,72,1325,0,1600,72,1
1580988,2307462,2821,2,400133,0,402954,2,1
3765475,3717354,873,95,107914,0,108787,95,1
3501270,4178778,214,38,2145,0,2359,38,1
1418431,4805935,24,1,190,0,214,1,1
471706,1730144,794,2,65616,0,66410,2,1
2348093,4326311,335,243,12064,0,12399,243,1
2784572,4854126,69,351,3478,0,3547,351,1
3973293,4662055,325,155,2788,2918,3113,3073,1
3472081,158808,79,57,227,0,306,57,1
1500491,3809951,78,91,1369,0,1447,91,1
3361377,408175,4841,3,761793,0,766634,3,1
67996,4143597,39,35,374,0,413,35,1
3824547,4695138,1075,7,14337,0,15412,7,1
3638272,1101358,2022,141,370904,0,372926,141,1
4176284,2916996,192,73,342,0,534,73,1
3144238,4336536,326,394,28455,0,28781,394,1
2998026,2469184,919,47,24182,0,25101,47,1
2109919,146264,46,1,5772,0,5818,1,1
1462592,1220125,80,8,1198,0,1278,8,1
4738916,4622554,1165,15,34124,0,35289,15,1
3992144,337699,402,16,23683,0,24085,16,1
2075015,3904459,2664,54,85781,0,88445,54,1
4642569,4336179,872,48,27586,0,28458,48,1
957197,157348,614,1,37109,0,37723,1,1
3280389,508699,1101,1,411419,0,412520,1,1
1958044,2697008,30,129,2133,0,2163,129,1
2075015,3342610,2664,7,85781,0,88445,7,1
3837347,1317583,169,122,2761,0,2930,122,1
1539837,4551435,1127,37,62979,0,64106,37,1
3765475,4162907,873,5,107914,0,108787,5,1
1834577,329702,84,12,1213,0,1297,12,1
1937293,487935,434,116,16761,0,17195,116,1
3361377,2247174,4841,1,761793,0,766634,1,1
1521082,3141828,766,38,6562,343,7328,381,1
471706,2903356,794,22,65616,0,66410,22,1
1436216,98249,1068,1,68770,0,69838,1,1
2314038,3397516,456,5,16347,0,16803,5,1
427805,3923818,483,1,156906,0,157389,1,1
2598661,1062302,165,13,739,0,904,13,1
3065808,1305452,1235,17,82317,0,83552,17,1
1196844,365765,548,108,36289,0,36837,108,1
3361377,853519,4841,7,761793,0,766634,7,1
3854592,331243,108,43,3483,0,3591,43,1
4016796,2911604,17,22,191,0,208,22,1
544230,3372464,1532,19,60768,0,62300,19,1
3995817,426523,34,1,231,0,265,1,1
1580988,3708746,2821,1,400133,0,402954,1,1
2263130,1018831,712,198,14043,0,14755,198,1
2950311,4476146,807,83,85116,0,85923,83,1
3569179,4040275,1064,6,40015,0,41079,6,1
3316620,4130572,214,13,5083,0,5297,13,1
1603289,2962391,360,2532,873,241,1233,2773,1
932720,3070917,1411,52,111323,0,112734,52,1
2865405,2921557,79,3,1486,0,1565,3,1
687713,2941059,436,3,47160,0,47596,3,1
1633100,56172,163,1,8737,0,8900,1,1
1249967,191295,207,328,11933,0,12140,328,1
2428341,2222858,826,57,10151,0,10977,57,1
4183784,2016149,931,7,59894,0,60825,7,1
920553,3050123,349,1,8968,0,9317,1,1
1588705,366509,1000,17,11879,0,12879,17,1
2243304,1819928,60,15,382,0,442,15,1
2343253,2391387,1882,5,86401,0,88283,5,1
2827436,2973030,882,2,271525,0,272407,2,1
4641966,3052896,25,20,314,0,339,20,1
3215439,3879839,164,6,1054,0,1218,6,1
1251567,522590,71,46,387,0,458,46,1
828060,4150194,166,25,333,0,499,25,1
273363,3495156,768,153,11045,0,11813,153,1
3814892,2845862,60,11,3420,0,3480,11,1
2106653,3357648,100,60,2586,0,2686,60,1
3437068,4660944,295,44,1597,0,1892,44,1
3399872,1748446,38,45,806,0,844,45,1
2781817,538460,704,2,24613,0,25317,2,1
1310800,797160,200,66,6100,0,6300,66,1
1847461,1490707,1211,17,51149,0,52360,17,1
2961801,1562960,1483,19,101962,0,103445,19,1
4727207,3569492,925,3,84581,0,85506,3,1
67454,1428477,515,255,5700,15459,6215,15714,1
408965,1865174,903,15,38623,0,39526,15,1
4238001,1720988,869,112,61161,0,62030,112,1
1881008,1421216,141,14,1934,0,2075,14,1
3294702,703930,991,30,68888,0,69879,30,1
1937293,4186249,434,7,16761,0,17195,7,1
618869,3254592,40,31,228,137,268,168,1
489584,4470002,421,2,12098,0,12519,2,1
52948,1911690,7,7,108,0,115,7,1
2102302,52666,71,66,283,139,354,205,1
1588705,2397177,1000,22,11879,0,12879,22,1
3361377,1964481,4841,3,761793,0,766634,3,1
2147720,550379,1608,38,78786,0,80394,38,1
3714061,4536329,84,4,3348,0,3432,4,1
2985909,381300,706,114,43348,1986,44054,2100,1
3104095,2778813,16,111,742,4665,758,4776,1
3765475,2786000,873,2,107914,0,108787,2,1
3683235,448602,311,65,23110,0,23421,65,1
1723506,369710,733,18,21835,0,22568,18,1
3898535,1234744,59,19,9303,0,9362,19,1
4302921,2402216,509,16,13289,0,13798,16,1
1353265,3476549,128,2,6709,0,6837,2,1
873241,1197858,616,46,22633,0,23249,46,1
920553,3552364,349,28,8968,0,9317,28,1
471706,292602,794,1,65616,0,66410,1,1
3672238,3496589,518,392,12172,0,12690,392,1
1696872,2447177,9,2,582,0,591,2,1
1580988,1567647,2821,1,400133,0,402954,1,1
997639,740370,149,97,136,613,285,710,1
4108836,728103,97,127,4234,0,4331,127,1
1132938,1353200,206,259,1979,0,2185,259,1
4117427,1282340,329,35,9639,0,9968,35,1
755739,1589409,1117,54,58043,0,59160,54,1
4451122,4232600,985,54,41669,0,42654,54,1
752618,3234522,169,25,5929,0,6098,25,1
957197,2682112,614,68,37109,0,37723,68,1
3692657,3756957,33,37,2350,0,2383,37,1
4145062,2824495,46,8,356,0,402,8,1
3616842,3505803,317,312,3201,0,3518,312,1
1847461,2307654,1211,64,51149,0,52360,64,1
427805,4772628,483,3,156906,0,157389,3,1
2961801,4233154,1483,57,101962,0,103445,57,1
2961801,932320,1483,113,101962,0,103445,113,1
2981537,815876,1252,14,118718,0,119970,14,1
3137585,1466329,1196,42,77354,0,78550,42,1
3387987,2367057,268,75,19035,0,19303,75,1
1500966,2234788,233,18,2493,0,2726,18,1
593740,2231783,1107,44,62807,0,63914,44,1
4209323,4306761,1630,7,89460,0,91090,7,1
3561502,4537148,1144,41,68800,0,69944,41,1
1130763,880495,294,414,254,210,548,624,1
2893334,776992,889,9,30148,0,31037,9,1
2498087,2656058,1630,67,32582,0,34212,67,1
152481,3903975,12,26,571,0,583,26,1
4619326,1241906,539,25,22721,0,23260,25,1
3361377,2152736,4841,3,761793,0,766634,3,1
1195811,3298580,89,52,1995,0,2084,52,1
3065808,866119,1235,45,82317,0,83552,45,1
1831774,2497113,228,22,1883,0,2111,22,1
3718020,2612330,305,56,6132,0,6437,56,1
354904,2017489,3193,155,105780,0,108973,155,1
4208653,3270688,1820,60,21104,0,22924,60,1
3638272,194498,2022,2,370904,0,372926,2,1
3561502,1578126,1144,105,68800,0,69944,105,1
60980,2190991,649,2,20708,0,21357,2,1
3361377,2327326,4841,12,761793,0,766634,12,1
337208,1008433,174,10,1581,0,1755,10,1
1580988,945468,2821,2,400133,0,402954,2,1
4090769,445212,79,52,469,0,548,52,1
4141746,3741369,61,2,917,0,978,2,1
1637447,1695918,555,33,8549,0,9104,33,1
1276253,1300695,407,1,46534,0,46941,1,1
2217245,2292554,205,57,239,0,444,57,1
1588330,818876,694,163,10280,0,10974,163,1
3993347,2866621,434,124,3778,0,4212,124,1
3509903,1530718,1530,1,509445,0,510975,1,1
3836080,1264801,1197,78,59457,0,60654,78,1
2958239,4555013,101,161,3638,0,3739,161,1
842476,821163,898,38,12479,0,13377,38,1
3294702,3060846,991,25,68888,0,69879,25,1
2897926,1374934,565,286,25983,0,26548,286,1
2851109,1580212,450,2,98552,0,99002,2,1
4317718,3545983,111,2,3149,0,3260,2,1
3674250,4347654,155,1278,2204,0,2359,1278,1
3842148,76249,719,55,11430,0,12149,55,1
1358075,3493052,37,1,228,0,265,1,1
1633022,4850953,246,1,23530,0,23776,1,1
2443764,2693583,260,88,6836,0,7096,88,1
2405789,1629596,1010,36,93387,0,94397,36,1
445996,1236075,1175,344,12828,2346,14003,2690,1
4440160,2010243,736,105,20522,0,21258,105,1
3298299,1957009,181,186,4843,0,5024,186,1
1534362,35798,1531,45,105859,0,107390,45,1
2687552,4844177,238,418,25574,0,25812,418,1
2535203,3183888,138,45,271,0,409,45,1
519175,1344547,173,10,7221,0,7394,10,1
2482338,2116500,712,145,24222,0,24934,145,1
3514446,3084168,92,19,3233,0,3325,19,1
3280389,2411896,1101,1,411419,0,412520,1,1
837553,2291775,1249,87,61665,0,62914,87,1
2394976,3773366,335,3,10973,0,11308,3,1
3873768,4415559,449,181,35424,0,35873,181,1
3845119,1238862,461,2,28609,0,29070,2,1
2655966,550908,81,297,2804,0,2885,297,1
3963149,2928178,33,106,487,2200,520,2306,1
4853234,1625352,1256,5,29554,0,30810,5,1
1151593,2010903,231,46,5501,0,5732,46,1
3106700,1179983,157,122,1980,180,2137,302,1
3361377,3122116,4841,1,761793,0,766634,1,1
1125432,4272102,298,1608,2434,104171,2732,105779,1
1787075,4339956,894,35,28305,0,29199,35,1
4828511,3757142,113,55,2641,0,2754,55,1
153871,1388179,333,11,3892,0,4225,11,1
2751572,1250616,481,23,44036,0,44517,23,1
3875080,3869842,285,322,5153,0,5438,322,1
3294702,3452164,991,6,68888,0,69879,6,1
2119841,1454821,272,135,1846,0,2118,135,1
4701737,3120180,98,2,4855,0,4953,2,1
3257465,4064593,541,15,27614,0,28155,15,1
307250,4127320,919,3,35588,0,36507,3,1
3074145,4726377,205,772,5623,17,5828,789,1
1761428,3509164,112,385,2469,0,2581,385,1
3865635,814471,94,2,1026,0,1120,2,1
1937293,1175773,434,10,16761,0,17195,10,1
3065808,4515167,1235,59,82317,0,83552,59,1
724650,2846485,248,68,906,0,1154,68,1
4179267,3203872,14,21,304,0,318,21,1
1388042,4066545,47,2,175,0,222,2,1
4528103,3159215,268,170,14258,0,14526,170,1
3408676,2367856,262,79,3778,0,4040,79,1
3509903,2797743,1530,2,509445,0,510975,2,1
3242275,1255200,551,102,17400,0,17951,102,1
892512,840940,1505,13,11757,0,13262,13,1
1478234,3723446,13,14,167,0,180,14,1
573325,935434,266,43,2664,0,2930,43,1
4372315,2306181,29,4,397,0,426,4,1
3739473,2419457,448,2,13226,0,13674,2,1
3509903,2845291,1530,12,509445,0,510975,12,1
474172,3614140,471,23,38713,0,39184,23,1
3588630,3415925,351,101,7803,0,8154,101,1
4689808,4364225,280,3,14220,0,14500,3,1
3989108,2498662,372,91,7033,535,7405,626,1
3361377,1816725,4841,3,761793,0,766634,3,1
2961552,3679517,562,33,16546,0,17108,33,1
858791,167846,110,13,2663,0,2773,13,1
1494665,3100503,668,72,37638,0,38306,72,1
4209323,1612785,1630,397,89460,0,91090,397,1
3509903,4072693,1530,2,509445,0,510975,2,1
2649958,219242,40,3,378,0,418,3,1
2631724,2380590,16,1,4171,0,4187,1,1
2950311,4415557,807,6,85116,0,85923,6,1
2851109,3499192,450,1,98552,0,99002,1,1
3361377,2108380,4841,1,761793,0,766634,1,1
3454888,4173185,162,1,7886,0,8048,1,1
3873117,3235455,51,82,377,0,428,82,1
1121120,752358,25,7,556,0,581,7,1
4473143,2837713,126,21,472,0,598,21,1
370123,2822457,110,329,7231,0,7341,329,1
2790006,1381629,367,39,14747,0,15114,39,1
573281,784376,139,83,1990,0,2129,83,1
4297498,1970472,55,1,1240,0,1295,1,1
2896906,61553,1193,907,7172,0,8365,907,1
3881634,1760055,641,253,8471,0,9112,253,1
3438576,871116,3424,2,137753,0,141177,2,1
1731071,587712,72,20,948,0,1020,20,1
1276253,4516599,407,1,46534,0,46941,1,1
111922,2406215,303,461,6879,0,7182,461,1
3280389,1120122,1101,3,411419,0,412520,3,1
2922412,197552,464,63,3629,0,4093,63,1
2781817,2944073,704,238,24613,0,25317,238,1
3638272,2476651,2022,2,370904,0,372926,2,1
1943259,4338948,78,21,1765,0,1843,21,1
4619326,551349,539,42,22721,0,23260,42,1
4327096,4786739,234,97,2944,0,3178,97,1
2961801,2244174,1483,5,101962,0,103445,5,1
3765475,2994013,873,1,107914,0,108787,1,1
3280389,931268,1101,2,411419,0,412520,2,1
3361377,3264184,4841,39,761793,0,766634,39,1
765601,2901575,1485,65,101510,0,102995,65,1
2931617,116471,93,21,426,0,519,21,1
3692057,2472681,10,208,28,528,38,736,1
1059680,2025248,79,138,3854,0,3933,138,1
2981537,1140894,1252,5,118718,0,119970,5,1
414608,3349613,50,86,5531,0,5581,86,1
4671746,3143421,512,2,4544,0,5056,2,1
954252,2344734,25,1,382,0,407,1,1
4738916,3023255,1165,5,34124,0,35289,5,1
532681,2326344,433,18,35023,0,35456,18,1
4330391,4593780,773,605,32759,0,33532,605,1
3549674,2598780,602,5,38542,0,39144,5,1
1202049,254046,151,8,465,0,616,8,1
2075015,4122298,2664,5,85781,0,88445,5,1
920553,814159,349,76,8968,0,9317,76,1
2496454,4145084,320,473,2769,0,3089,473,1
787416,4529718,115,4,9954,0,10069,4,1
3280389,3029879,1101,2,411419,0,412520,2,1
2147720,3847097,1608,6,78786,0,80394,6,1
4238001,2342263,869,88,61161,0,62030,88,1
1016223,4759036,1,1,1950,0,1951,1,1
2998026,3107987,919,2,24182,0,25101,2,1
3638272,2499743,2022,2,370904,0,372926,2,1
2182964,4632994,214,3,6975,0,7189,3,1
3361377,1081835,4841,1,761793,0,766634,1,1
3361377,3034637,4841,1,761793,0,766634,1,1
2343253,238580,1882,128,86401,0,88283,128,1
4653941,3638682,951,3,45883,0,46834,3,1
3280389,1843241,1101,4,411419,0,412520,4,1
3361377,1131416,4841,10,761793,0,766634,10,1
1478080,137574,593,37,7009,0,7602,37,1
1196844,1284560,548,3,36289,0,36837,3,1
293665,860135,139,63,1817,0,1956,63,1
1591435,1572025,387,113,31245,0,31632,113,1
